l4_id,global_source_id,input_text_hash,top1_l3_id,top1_semantic_score,top1_composite_score,semantic_margin,composite_margin,anchor_top1_votes,eligible_l3_ids,gap_sentinels,decision,abstention_reason
RAI4-1006,RISK-REF-0590,3d41ce953e95a573fc507e97da47a1158b260faac0e233989f22f21addbf03ca,RAI3-G-SYS-02,0.589035,0.441776,0.015056,0.011292,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1007,RISK-REF-0591,b07d3f91c374ebbcfd076d6b5ac91f35ba88aaa06c6b91aff6c9ed5fc35ba5f6,RAI3-G-SYS-08,0.539464,0.404598,0.007172,0.005379,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1008,RISK-REF-0592,758757b2e06b46b32c0f0f8f0d4c22423ca825dac67b810a9d36bc44d0f6e0d1,RAI3-G-INT-02,0.562465,0.631849,0.009143,0.01589,0,"[""RAI3-G-INT-02"", ""RAI3-G-INT-06""]",[],needs_taxonomy_decision,MULTI_MECHANISM
RAI4-1009,RISK-REF-0593,e2eb51f0ac0b95026ba189a7a884ae1806192eb29fafa6824b5102cd57bcf0aa,RAI3-G-INT-06,0.675402,0.506552,0.051989,0.038992,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1010,RISK-REF-0594,5851052239186a3eebcf2a7e50fde3a48ecd073eb3680c8faa3bce19a70a0b33,RAI3-G-INT-09,0.511176,0.593382,0.060234,0.120964,0,"[""RAI3-G-INT-09""]","[""GOVERNANCE_AUDIT_REGULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1011,RISK-REF-0595,ab8260adca6502ac67f5c1b92df5e53bab12990165e6bbdca552f2aacfe3f24b,RAI3-A-SYS-04,0.571968,0.428976,0.004597,0.003448,2,[],"[""LABOR_INEQUALITY_POWER""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1012,RISK-REF-0596,ce35d522ee85fb8525439fff27c6aee259f120d5c07fc99e40957e6dec6b536b,RAI3-G-INT-08,0.547959,0.410969,0.00816,0.00612,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1013,RISK-REF-0597,fca45199425d1555cc0fd866d057538af2ae89ce901355b850727942d1c9e8cb,RAI3-G-SYS-02,0.617393,0.463045,0.003564,0.002673,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1014,RISK-REF-0598,161ff977f77462446bbaf0ed5c5997e2607b46f22eb39a84123acd66321bb919,RAI3-G-INT-08,0.617223,0.672917,0.006704,0.215028,1,"[""RAI3-G-INT-08""]",[],needs_taxonomy_decision,LOW_MARGIN
RAI4-1015,RISK-REF-0599,b3ae9cae4330d5b9ea4bfbf64cd01b449bfabed4343dfae8b010889c10e5d365,RAI3-G-INT-10,0.534557,0.400918,0.043598,0.032699,2,[],"[""ENVIRONMENT_ENERGY_RESOURCES"", ""LABOR_INEQUALITY_POWER""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1016,RISK-REF-0600,ca23d773f12fb77f2718c22fc0d7372ca7c0001e454b1a7fb724b06bceb9e966,RAI3-G-SYS-08,0.552163,0.414122,0.003666,0.00275,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1017,RISK-REF-0601,0cdef5605f4a77fdffa9b024e964e45863a0a993e83d375e7c3d4d54368d77fe,RAI3-G-SYS-07,0.565535,0.424151,0.001457,0.001093,0,[],"[""ROBUSTNESS_ALIGNMENT_CONTROL""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1018,RISK-REF-0603,434268e92bdfb83b03f41345973f0209dcf7a08b0b70ff1adb9c5d9d3a404340,RAI3-A-SYS-03,0.586124,0.599593,0.014011,0.149492,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1019,RISK-REF-0604,2f0e7d530b9ab87fb3a5b8125820f038f9e6c1b7f614f47093174f049cc872fa,RAI3-G-INT-04,0.616925,0.672694,0.056181,0.252136,3,"[""RAI3-G-INT-04""]","[""PLURALISTIC_VALUE_STAKEHOLDER""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1020,RISK-REF-0605,3cc463a65d9b7d9ef686c6161e5ce7014655e0bf3ca9d873535fca3eb34225b8,RAI3-G-SYS-05,0.599478,0.449609,0.016271,0.012203,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1021,RISK-REF-0606,7752b2734cf902581d783ab8d414a3c8d45bae15d01a6cf125e2dfa09d264be8,RAI3-G-INT-06,0.580914,0.435685,0.013379,0.010034,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1022,RISK-REF-0607,504acad43bc348fc5a16abb5bd0e6f0bf7ec20c21c7d3bd158a6dfd0d5dbafd6,RAI3-G-SYS-09,0.532375,0.399281,0.00047,0.000352,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1023,RISK-REF-0608,f2d10c396ece53a5c7b0d61d0c5c69445e0e6abc13e8db32f6f1b9cf34340eb5,RAI3-A-SYS-04,0.522023,0.391517,0.018857,0.014143,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1024,RISK-REF-0609,c656c6d0343342744a0aaf89c0251ddb5119d22fb75b0a92b07e6dcaa9cde257,RAI3-G-INT-08,0.5571,0.417825,0.031129,0.023347,1,[],"[""TRANSPARENCY_EXPLAINABILITY""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1025,RISK-REF-0610,8cbbabb4424b47e158faca82c48b40ec81d1ebb7c5a01ac6dc2c9f0080b8366f,RAI3-G-INT-01,0.599289,0.679467,0.006822,0.221472,0,"[""RAI3-G-INT-01""]","[""PLURALISTIC_VALUE_STAKEHOLDER""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1026,RISK-REF-0611,3e11076b8f7f695c374eee7189f3cb9ce3438a5098965f388148f32812e1c107,RAI3-A-SYS-03,0.601975,0.451481,0.006728,0.005046,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1027,RISK-REF-0612,6ad29809313fc2a181386243d36f6a74c4a43fed0e526dc587ab13814e6463fc,RAI3-G-INT-10,0.549655,0.412241,0.013932,0.010449,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1028,RISK-REF-0613,f53763e827d9c36cddfbe985fe5eec4ba3d973272e9cb461506cb0641c713b23,RAI3-G-INT-10,0.540441,0.405331,0.020777,0.015583,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1029,RISK-REF-0614,01c5758c0b66fabdcc6b8ebd97db4e1a2ef47806060c11f24360d986ebd36f99,RAI3-G-INT-10,0.617458,0.463094,0.034997,0.026248,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1030,RISK-REF-0615,309ce2a4c3b815565f85171deed89c1bea68f2530ac81cf1342b55dcd115f7b4,RAI3-G-INT-06,0.686023,0.514518,0.091354,0.068516,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1031,RISK-REF-0616,27af7cc908638d514c4f28d753234df23d041aee051f2e38d85376227976f951,RAI3-A-SYS-01,0.550381,0.412786,0.006912,0.005184,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1032,RISK-REF-0617,4974b22d4b90983bf749942d3692a3a0ec411c943517ee1f70e8ce3a535416f7,RAI3-G-SYS-08,0.564706,0.42353,0.007336,0.005502,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1033,RISK-REF-0618,3ede5a9258ac1640cf5d3d2c40205a4ba324ae7bb4d40ef8e430c3b3bf68eaea,RAI3-G-INT-10,0.624406,0.468304,0.026962,0.020222,1,[],"[""TRANSPARENCY_EXPLAINABILITY""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1034,RISK-REF-0619,8b06ced9b71436b84ceb438e59cfdf8175131c49d8fb2d53023f07704844a072,RAI3-G-SYS-07,0.562864,0.422148,0.008211,0.006158,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1035,RISK-REF-0620,43f947ea1e8f4d8ad62a4bb0ef187c1806fb113e3c405ccbae4c290d38e614c9,RAI3-G-SYS-08,0.602041,0.451531,0.020216,0.015162,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1036,RISK-REF-0621,a965586945fa91b0e73b1905816293f8d73db1df5c0e0e7e757f3b6de51f4746,RAI3-G-SYS-07,0.564104,0.423078,0.018009,0.013507,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1037,RISK-REF-0622,0a2d9c2d10cb6dd691aea8dd6a045260c4169f481037a756f680958dd0ce35f3,RAI3-G-INT-09,0.538564,0.613923,0.021918,0.153276,0,"[""RAI3-G-INT-09""]",[],needs_taxonomy_decision,RULE_SEMANTIC_DISAGREEMENT
RAI4-1038,RISK-REF-0623,e8cdaa13ed83c6ea21673ca0d4dd43f1e0a3127b0a4302bb293421644d88b7d1,RAI3-G-SYS-08,0.662034,0.496525,0.050859,0.038144,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1039,RISK-REF-0624,606de5fc5183171f13bc5daa921cebcbfdda3358aaa7e4858b920d5fb287682a,RAI3-G-SYS-08,0.554961,0.416221,0.019801,0.014851,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1040,RISK-REF-0625,a912f8093a9a7cc97f56579a8e5a7f9ce8ad73cf96306f8556d745d6104f69a8,RAI3-G-INT-11,0.545403,0.409052,0.027255,0.020441,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1041,RISK-REF-0626,4de5e25019bbc71d842418e64d331d302d6227b7ddeae51c06b252c440c2f12f,RAI3-A-SYS-04,0.589987,0.44249,0.015752,0.011814,1,[],"[""ROBUSTNESS_ALIGNMENT_CONTROL""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1042,RISK-REF-0627,cb4e9d7f865d1a0d796dd67ae53b061a579dcb16c87173a46cf655f4328b13bb,RAI3-G-SYS-07,0.582283,0.436712,0.014648,0.010986,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1043,RISK-REF-0628,5f72b3cd71a8faf685c1c4d66b83a0354505f9b038bfa242c55f8bd8c857d575,RAI3-G-SYS-08,0.560937,0.420703,0.009053,0.00679,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1044,RISK-REF-0629,e8ebde34503bafc1044a13ebc79ffcbdb64d0aa74f69add90e67959ff55c01cd,RAI3-G-SYS-08,0.532626,0.39947,0.0074,0.00555,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1045,RISK-REF-0630,5a78102eb97152bc00bceae1bfd8377236b33de7d9bd0d30ca091aa25dcf64f3,RAI3-A-SYS-04,0.601747,0.45131,0.034355,0.025766,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1046,RISK-REF-0631,922395eac6965c340bcda90b776269bb6917f9165c5ee10550833bf72c44ba59,RAI3-G-INT-04,0.590162,0.442622,0.033481,0.025111,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1047,RISK-REF-0632,d0f0837534859c6a774c7126bcd990ad24ed95e07de3bf0227293830e9641c35,RAI3-G-INT-06,0.592662,0.444496,0.034666,0.025999,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1048,RISK-REF-0633,fba38a51b69a09e65dd5a7cb971f6c19f4058ab6f10b50c577a86cc649f21843,RAI3-G-INT-02,0.496047,0.372035,0.005985,0.004489,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1049,RISK-REF-0634,8c1110e1207284d46b8e75143fab9c56f1ad15b76464f627226e6cf6bb546360,RAI3-G-INT-02,0.517742,0.388306,0.00783,0.005872,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1050,RISK-REF-0635,35f4ef8c4027e3d2a0f2a09427395729d367122b14a2c32da7646ca08d3c1e1b,RAI3-G-INT-02,0.534148,0.400611,0.002027,0.00152,2,[],"[""DEPENDENCY_MANIPULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1051,RISK-REF-0636,5cf5ec819ba28a17c535879aed170de5d993ca539ab3cecfb67980f804d05fb7,RAI3-G-INT-08,0.549834,0.412376,0.003371,0.002529,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1052,RISK-REF-0637,924d477d7e22b1f34a69126e69a72062be879edeafdc7300ae22b5b42832c5ef,RAI3-G-INT-01,0.65322,0.699915,0.011789,0.008841,0,"[""RAI3-G-INT-01"", ""RAI3-G-INT-04""]",[],needs_taxonomy_decision,MULTI_MECHANISM
RAI4-1053,RISK-REF-0638,6aa3d40f9769db3d4b56536a5c98552b54dad900f33996c49ed6511b1b9b67e5,RAI3-G-INT-04,0.551164,0.413373,0.007565,0.005673,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1054,RISK-REF-0639,de244296d84940e9b5da4ab1017626a4f6adcaf54694d7fc3fe878cc8135e45f,RAI3-G-SYS-05,0.513502,0.385127,0.015557,0.011668,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1055,RISK-REF-0640,9d55f41b9dc026a9ce607876f5abbf1b31ae6fa701307bf889e65f1ee649639e,RAI3-G-INT-06,0.605262,0.453947,0.013874,0.010406,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1056,RISK-REF-0641,a4cd84ce9cd489bb7f7d5933dbf319f26d077564ed038a247d729a0e6979b18b,RAI3-G-INT-02,0.478291,0.568718,0.028187,0.083276,0,"[""RAI3-G-INT-02""]",[],needs_taxonomy_decision,RULE_SEMANTIC_DISAGREEMENT
RAI4-1057,RISK-REF-0642,c0c8ddb5eac97ab17c8f52f931afe2d0d461b089e0be0682ac965f23e054bebd,RAI3-G-SYS-03,0.571338,0.428503,0.071877,0.053908,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1058,RISK-REF-0643,798b1ce1a2f4a9118eb92e742caae782fd03f91700bff9ac1ba8d81f80ebcbad,RAI3-A-SYS-06,0.550304,0.412728,0.005881,0.004411,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1059,RISK-REF-0644,a5b0cab02582311f9a2d5552b6cbd6efeebaf97fa0046ccb79d057c8dd33e88b,RAI3-A-SYS-06,0.577344,0.433008,0.020223,0.015167,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1060,RISK-REF-0645,5bebee94893bbb05b8b4bc72b2becc83d7a6d634cc64fec1baa92c2fa35d975e,RAI3-G-INT-06,0.527803,0.575853,0.010493,0.042827,0,"[""RAI3-G-INT-06""]",[],needs_taxonomy_decision,RULE_SEMANTIC_DISAGREEMENT
RAI4-1061,RISK-REF-0646,121152a6f690bce16cacc6f618af3188f082822b791240b3a3581750b967688d,RAI3-A-SYS-03,0.570877,0.428158,0.005305,0.003979,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1062,RISK-REF-0647,e187597e33b56427ed647ae97360418b20e3b913e1fdd95943f6c35e4dc0f6b0,RAI3-G-INT-06,0.633339,0.475004,0.041168,0.030876,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1063,RISK-REF-0648,e230df516af60aa87df11b2b914adb53a87bb978a04acdc03c3f63fd216d3720,RAI3-A-SYS-03,0.59051,0.602883,0.007316,0.137161,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1064,RISK-REF-0649,d280c6f78e4e941c09aa57c87946600d66bd000032c256efd045eb818eca71b2,RAI3-G-INT-08,0.535549,0.401662,0.008973,0.00673,1,[],"[""ENVIRONMENT_ENERGY_RESOURCES""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1065,RISK-REF-0650,d427aa7b5ea11b68b55a1b8495707c92b91769cb38bebc2fbe6cc98cbd04e893,RAI3-A-SYS-03,0.545497,0.409123,0.00552,0.00414,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1066,RISK-REF-0651,0b72d79345c36cdf1ab32a323e2271a2223e5492099a2b73eaeb4285937aaea8,RAI3-G-INT-08,0.635768,0.686826,0.107349,0.290512,3,"[""RAI3-G-INT-08""]",[],algorithm_proposed,
RAI4-1067,RISK-REF-0652,e71fb278c7992ffd952b202f192cc971a681ddf23abcec95235f0a559a16eab2,RAI3-G-SYS-08,0.564908,0.423681,0.011867,0.0089,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1068,RISK-REF-0653,7729a5caec9032dd7f283bd7e40440839af3d79ae994ba30798f60f606ccb910,RAI3-G-INT-02,0.520155,0.600117,0.050646,0.142157,0,"[""RAI3-G-INT-02""]",[],needs_taxonomy_decision,RULE_SEMANTIC_DISAGREEMENT
RAI4-1069,RISK-REF-0654,64a6aae320cd0b7d180e2709d829509f6d9faa0dcef4b0b828c214c0210aa2da,RAI3-G-INT-04,0.546313,0.409735,0.022845,0.017134,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1070,RISK-REF-0655,989b2557b071b870dc3a8ec5982414f192ddf20c1e8dbd3b37076a0600d48add,RAI3-G-INT-04,0.63974,0.709805,0.032036,0.100961,3,"[""RAI3-G-INT-04""]",[],needs_taxonomy_decision,LOW_MARGIN
RAI4-1071,RISK-REF-0656,361fac2d8424363ac67c97d919cf9b34ec600bdda067dbcf71a3909d4549b805,RAI3-G-INT-04,0.55705,0.417787,0.00389,0.002917,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1072,RISK-REF-0657,79490ec57e81e63e5fef15458f6e11fb541d2b06a51ef48cd30d7ee86df4536d,RAI3-G-INT-06,0.622406,0.466804,0.039997,0.029998,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1073,RISK-REF-0658,0738aa8c05c473cd1331541cc7a626cfeacbb31a1fe8e84d3d8217903fbf8b26,RAI3-G-INT-02,0.455518,0.551639,0.068663,0.046249,0,"[""RAI3-G-INT-02""]",[],needs_taxonomy_decision,RULE_SEMANTIC_DISAGREEMENT
RAI4-1074,RISK-REF-0659,0c559a48bd4ce414690724e8bda218065d9422b6d10063576299b1a189661113,RAI3-G-INT-11,0.605749,0.454312,0.001093,0.000819,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1075,RISK-REF-0660,509ae29800fe920eb7c1da5bb59f219e5fc86614234b4172e62805e25d7636a5,RAI3-G-SYS-03,0.650715,0.488037,0.059291,0.044468,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1076,RISK-REF-0661,f07c64f1cd8379107e9afbaf3126543f460244c1f47adbce44ec11653e94b0df,RAI3-G-SYS-08,0.641251,0.480939,0.046236,0.034677,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1077,RISK-REF-0662,21bfed39d484c91f12c576fd4b63704c5dca04d190409ea9b490162e76194dcf,RAI3-A-SYS-05,0.550287,0.412715,0.010185,0.007639,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1078,RISK-REF-0663,c7cd3305a3af8f1493993e320c150364bad0faebffe3a74967037003e24616cb,RAI3-G-INT-08,0.58516,0.43887,0.024933,0.018699,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1079,RISK-REF-0664,dde5ea6e340d1585a24d310ad4b5da3c173c1435e7f63a093862d527333d0512,RAI3-G-INT-06,0.670731,0.683048,0.034878,0.206159,3,"[""RAI3-G-INT-06""]",[],needs_taxonomy_decision,LOW_MARGIN
RAI4-1080,RISK-REF-0665,0ebd65bc16e45ee4505fd6cd7cc0fa38dc604c533d43871d41e67769fbbfabfd,RAI3-A-SYS-03,0.606889,0.455167,0.01469,0.011017,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1081,RISK-REF-0666,9cc8bf9c8f87f8c6b2d795b15c40b2617c1859d22d0bd131564fcad24ebbbc28,RAI3-G-INT-08,0.516923,0.387692,0.033552,0.025164,2,[],"[""ENVIRONMENT_ENERGY_RESOURCES""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1082,RISK-REF-0667,d6a64255f2110efb3cc7d78a949368d6fe9c81701c70393c7a510405a8ad949e,RAI3-A-SYS-05,0.57832,0.43374,0.019479,0.014609,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1083,RISK-REF-0668,d08a1f791762fe5154c97f076be9c007a242a3e7918328eba18dec9781f4d942,RAI3-G-INT-06,0.518038,0.388529,0.008776,0.006582,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1084,RISK-REF-0669,ba2cfc1367daff7d1abfee9a1dae6f0deda8d42d084f469d7c55306548c11926,RAI3-G-SYS-03,0.641535,0.481151,0.009545,0.007159,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1085,RISK-REF-0670,b439695695d17248fb94e633ad9295607966a4d61936167f9e879bc937b442e7,RAI3-G-SYS-03,0.499859,0.374894,0.001082,0.000811,1,[],"[""DELIBERATE_DISINFORMATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1086,RISK-REF-0671,6112241431254a62b3a94365945e809be6e776da3b33c2ca06d496eb2bb0cb5d,RAI3-G-INT-07,0.51516,0.38637,0.003024,0.002268,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1087,RISK-REF-0672,3032fb21117315de045171faae22dd6f301137952ef5150e4353d91b2a446744,RAI3-G-INT-10,0.536678,0.402509,0.000563,0.000422,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1088,RISK-REF-0673,e80d940d6373eebe3f9afd4125b702d65882d7654627fe084d1613c207c75a63,RAI3-G-INT-09,0.593294,0.654971,0.061624,0.256218,3,"[""RAI3-G-INT-09""]",[],algorithm_proposed,
RAI4-1089,RISK-REF-0674,30b7820236e4cf7f8707987092229f19bd8df4b7b5134f9dae6d9ae327861df1,RAI3-G-INT-06,0.676668,0.507501,0.072346,0.054259,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1090,RISK-REF-0675,c96276634ed8cca3df30e229ece5822050834bf3a8f7305f13a4d0adb110582d,RAI3-G-INT-11,0.611654,0.458741,0.00105,0.000788,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1091,RISK-REF-0676,2d9c887446ec27dfa012569d43fbec730e192a70dfea48a69deed68cc1f9e2e8,RAI3-G-INT-08,0.62197,0.466478,0.002393,0.001795,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1092,RISK-REF-0677,4c05712f97bbe365aaea0778db491a4d950a7661a8be74f5ae407356edefcddd,RAI3-G-SYS-08,0.612587,0.45944,0.01423,0.010673,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1093,RISK-REF-0678,d7731f0be8b0271492fdc04480e3d4d159884935f86cd790ce25442b5e9f9883,RAI3-A-SYS-04,0.504139,0.378104,0.009986,0.007489,1,[],"[""ENVIRONMENT_ENERGY_RESOURCES""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1094,RISK-REF-0679,dd6d246c90e941f8f34f39e5eeb16a28b683d2f9af058e5b2bf8a4eb6d80ecf9,RAI3-A-SYS-03,0.473795,0.515346,0.006978,0.139133,0,[],"[""LABOR_INEQUALITY_POWER""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1095,RISK-REF-0680,4e752164d9bc41841300e336f3d4e20cf57fd45d80426dc10a489cb6847169ad,RAI3-G-INT-08,0.527315,0.395487,0.022673,0.017005,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1096,RISK-REF-0681,b6c6bef4735080ff5d35d3dd7dda8a73c8c3994001811794c50961dc31a87d44,RAI3-G-INT-08,0.549963,0.412472,0.015368,0.011526,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1097,RISK-REF-0682,aa730a5975fb9476c946c3c1d949babecbe1e3627cfc65d4f282c6272f59178c,RAI3-G-SYS-08,0.558732,0.419049,0.006464,0.004848,1,[],"[""GOVERNANCE_AUDIT_REGULATION"", ""TRANSPARENCY_EXPLAINABILITY""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1098,RISK-REF-0683,5e6d7356af4a96fbe93ca13522b05b83263fd72425ecfe3d507fcf3bbd4a9953,RAI3-G-INT-10,0.589406,0.442054,0.022929,0.017196,2,[],"[""GOVERNANCE_AUDIT_REGULATION"", ""TRANSPARENCY_EXPLAINABILITY""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1099,RISK-REF-0684,5e0b10b4754f5333f8dd43d85fa7ae201cc21907b41c0f7c38d288f1d68de5fc,RAI3-G-INT-06,0.622372,0.466779,0.044281,0.033211,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1100,RISK-REF-0685,609071dac27c8b1bb90a7cc18d06da5c30c268d9bf29a15033985ca2f8d94efc,RAI3-G-INT-10,0.650297,0.487723,0.032376,0.024282,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1101,RISK-REF-0686,8116c6a714a53a23cde5333755526eb85a39121799a4b9ac04ca556b2a967652,RAI3-G-SYS-09,0.563738,0.422803,0.002168,0.001626,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1102,RISK-REF-0687,b6bf1dd83072c27b99e28edadee4e5f461647ec1ebe4c29524b70a25427d288b,RAI3-G-SYS-08,0.565838,0.424378,0.009961,0.007471,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1103,RISK-REF-0688,6ee1d3ff8c9d24f7c1d09781558d460734f3db668abff9acff1750f32a55f74b,RAI3-G-SYS-08,0.590912,0.443184,0.012601,0.009451,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1104,RISK-REF-0689,e2fd14b11f778c5f66d04e7182400fbc47ae006f20016ec0a0793e1267a1749d,RAI3-G-INT-08,0.494919,0.371189,0.008225,0.006169,1,[],"[""LABOR_INEQUALITY_POWER""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1105,RISK-REF-0690,783cdecb93dc23f08ac9846f9c0ddede2edfc16cdf43fefa622f393298d06bbd,RAI3-G-INT-10,0.596232,0.447174,0.051081,0.038311,2,[],"[""TRANSPARENCY_EXPLAINABILITY""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1106,RISK-REF-0691,f72c34e70adf6d3900b0fc2c4915f5dcc4b374d4bc1297b51c6200d9d1a0ed3e,RAI3-G-INT-10,0.593329,0.444997,0.034888,0.026166,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1107,RISK-REF-0692,5b03ec3559fb8e5358ce7cd55adc7ec5a9b3151622252c142aa0fee6773553b8,RAI3-G-SYS-03,0.623179,0.467384,0.034826,0.026119,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1108,RISK-REF-0693,a71f2d79012fa05c40ea649fc6b1b1518efc06414d5678b4307e09f9f8ff59af,RAI3-G-INT-11,0.499595,0.374697,0.010207,0.007655,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1109,RISK-REF-0694,07380100e480c3a64643bea17a2c279f1fef4c22d9f675be56aa15924dbcd41e,RAI3-G-SYS-03,0.561097,0.420822,0.007934,0.00595,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1110,RISK-REF-0695,ceca277447a1ea7548d3089b3510bde512ebac552733ad41df59a9b383131719,RAI3-G-SYS-05,0.552618,0.414463,0.006911,0.005183,1,[],"[""GENERAL_AI_SECURITY""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-1111,RISK-REF-0696,bbe9ef3d4ef60310fc72c48282bfa879378e5c64913d8b6f930ab1b115ecfe05,RAI3-G-SYS-03,0.576404,0.432303,0.000728,0.000546,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-1112,RISK-REF-0697,3e5f37ed3f46c4a2baca436f8abf7bcb9ea7433199b62f9ca6b621888bcb39d2,RAI3-G-SYS-05,0.535005,0.611254,0.001614,0.176847,0,"[""RAI3-G-SYS-05""]",[],needs_taxonomy_decision,RULE_SEMANTIC_DISAGREEMENT
