l4_id,source_system,source_snapshot_id,source_id,relationship,canonical_source_id,match_basis,approved,approved_by,approved_at
RAI4-0188,global_1726,global-20260721,PHYSBENCH-REF-0009,canonical_source,PHYSBENCH-REF-0009,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0189,global_1726,global-20260721,PHYSBENCH-REF-0010,canonical_source,PHYSBENCH-REF-0010,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0190,global_1726,global-20260721,PHYSBENCH-REF-0011,canonical_source,PHYSBENCH-REF-0011,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0191,global_1726,global-20260721,PHYSBENCH-REF-0012,canonical_source,PHYSBENCH-REF-0012,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0192,global_1726,global-20260721,PHYSBENCH-REF-0013,canonical_source,PHYSBENCH-REF-0013,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0193,global_1726,global-20260721,PHYSBENCH-REF-0014,canonical_source,PHYSBENCH-REF-0014,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0194,global_1726,global-20260721,PHYSBENCH-REF-0015,canonical_source,PHYSBENCH-REF-0015,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0195,global_1726,global-20260721,PHYSBENCH-REF-0016,canonical_source,PHYSBENCH-REF-0016,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0196,global_1726,global-20260721,PHYSBENCH-REF-0017,canonical_source,PHYSBENCH-REF-0017,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0197,global_1726,global-20260721,PHYSBENCH-REF-0018,canonical_source,PHYSBENCH-REF-0018,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0198,global_1726,global-20260721,PHYSBENCH-REF-0019,canonical_source,PHYSBENCH-REF-0019,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0199,global_1726,global-20260721,PHYSBENCH-REF-0020,canonical_source,PHYSBENCH-REF-0020,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0200,global_1726,global-20260721,PHYSBENCH-REF-0021,canonical_source,PHYSBENCH-REF-0021,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0201,global_1726,global-20260721,PHYSBENCH-REF-0022,canonical_source,PHYSBENCH-REF-0022,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0202,global_1726,global-20260721,PHYSBENCH-REF-0023,canonical_source,PHYSBENCH-REF-0023,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0203,global_1726,global-20260721,PHYSBENCH-REF-0024,canonical_source,PHYSBENCH-REF-0024,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0204,global_1726,global-20260721,PHYSBENCH-REF-0025,canonical_source,PHYSBENCH-REF-0025,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0205,global_1726,global-20260721,PHYSBENCH-REF-0026,canonical_source,PHYSBENCH-REF-0026,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0206,global_1726,global-20260721,PHYSBENCH-REF-0027,canonical_source,PHYSBENCH-REF-0027,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0207,global_1726,global-20260721,PHYSBENCH-REF-0028,canonical_source,PHYSBENCH-REF-0028,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0208,global_1726,global-20260721,PHYSBENCH-REF-0029,canonical_source,PHYSBENCH-REF-0029,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0209,global_1726,global-20260721,PHYSBENCH-REF-0030,canonical_source,PHYSBENCH-REF-0030,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0210,global_1726,global-20260721,PHYSBENCH-REF-0031,canonical_source,PHYSBENCH-REF-0031,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0211,global_1726,global-20260721,PHYSBENCH-REF-0032,canonical_source,PHYSBENCH-REF-0032,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0212,global_1726,global-20260721,PHYSBENCH-REF-0033,canonical_source,PHYSBENCH-REF-0033,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0213,global_1726,global-20260721,PHYSBENCH-REF-0034,canonical_source,PHYSBENCH-REF-0034,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0214,global_1726,global-20260721,PHYSBENCH-REF-0035,canonical_source,PHYSBENCH-REF-0035,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0215,global_1726,global-20260721,PHYSBENCH-REF-0036,canonical_source,PHYSBENCH-REF-0036,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0216,global_1726,global-20260721,PHYSBENCH-REF-0037,canonical_source,PHYSBENCH-REF-0037,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0217,global_1726,global-20260721,PHYSBENCH-REF-0038,canonical_source,PHYSBENCH-REF-0038,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0218,global_1726,global-20260721,PHYSBENCH-REF-0039,canonical_source,PHYSBENCH-REF-0039,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0219,global_1726,global-20260721,PHYSBENCH-REF-0040,canonical_source,PHYSBENCH-REF-0040,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0220,global_1726,global-20260721,PHYSBENCH-REF-0041,canonical_source,PHYSBENCH-REF-0041,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0221,global_1726,global-20260721,PHYSBENCH-REF-0042,canonical_source,PHYSBENCH-REF-0042,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0222,global_1726,global-20260721,PHYSBENCH-REF-0043,canonical_source,PHYSBENCH-REF-0043,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0223,global_1726,global-20260721,PHYSBENCH-REF-0044,canonical_source,PHYSBENCH-REF-0044,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0224,global_1726,global-20260721,PHYSBENCH-REF-0045,canonical_source,PHYSBENCH-REF-0045,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0225,global_1726,global-20260721,PHYSBENCH-REF-0046,canonical_source,PHYSBENCH-REF-0046,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0226,global_1726,global-20260721,PHYSBENCH-REF-0047,canonical_source,PHYSBENCH-REF-0047,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0227,global_1726,global-20260721,PHYSBENCH-REF-0048,canonical_source,PHYSBENCH-REF-0048,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0228,global_1726,global-20260721,PHYSBENCH-REF-0049,canonical_source,PHYSBENCH-REF-0049,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0229,global_1726,global-20260721,PHYSBENCH-REF-0050,canonical_source,PHYSBENCH-REF-0050,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0230,global_1726,global-20260721,PHYSBENCH-REF-0051,canonical_source,PHYSBENCH-REF-0051,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0231,global_1726,global-20260721,PHYSBENCH-REF-0052,canonical_source,PHYSBENCH-REF-0052,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0232,global_1726,global-20260721,PHYSBENCH-REF-0053,canonical_source,PHYSBENCH-REF-0053,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0233,global_1726,global-20260721,PHYSBENCH-REF-0054,canonical_source,PHYSBENCH-REF-0054,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0234,global_1726,global-20260721,PHYSBENCH-REF-0055,canonical_source,PHYSBENCH-REF-0055,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0235,global_1726,global-20260721,PHYSBENCH-REF-0056,canonical_source,PHYSBENCH-REF-0056,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0236,global_1726,global-20260721,PHYSBENCH-REF-0057,canonical_source,PHYSBENCH-REF-0057,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0237,global_1726,global-20260721,PHYSBENCH-REF-0058,canonical_source,PHYSBENCH-REF-0058,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0238,global_1726,global-20260721,PHYSBENCH-REF-0059,canonical_source,PHYSBENCH-REF-0059,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0239,global_1726,global-20260721,PHYSBENCH-REF-0060,canonical_source,PHYSBENCH-REF-0060,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0240,global_1726,global-20260721,PHYSBENCH-REF-0061,canonical_source,PHYSBENCH-REF-0061,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0241,global_1726,global-20260721,PHYSBENCH-REF-0062,canonical_source,PHYSBENCH-REF-0062,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0242,global_1726,global-20260721,PHYSBENCH-REF-0063,canonical_source,PHYSBENCH-REF-0063,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0243,global_1726,global-20260721,PHYSBENCH-REF-0064,canonical_source,PHYSBENCH-REF-0064,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0244,global_1726,global-20260721,PHYSBENCH-REF-0065,canonical_source,PHYSBENCH-REF-0065,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0245,global_1726,global-20260721,PHYSBENCH-REF-0066,canonical_source,PHYSBENCH-REF-0066,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0246,global_1726,global-20260721,PHYSBENCH-REF-0067,canonical_source,PHYSBENCH-REF-0067,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0247,global_1726,global-20260721,PHYSBENCH-REF-0068,canonical_source,PHYSBENCH-REF-0068,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0248,global_1726,global-20260721,PHYSBENCH-REF-0069,canonical_source,PHYSBENCH-REF-0069,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0249,global_1726,global-20260721,PHYSBENCH-REF-0070,canonical_source,PHYSBENCH-REF-0070,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0250,global_1726,global-20260721,PHYSBENCH-REF-0071,canonical_source,PHYSBENCH-REF-0071,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0251,global_1726,global-20260721,PHYSBENCH-REF-0072,canonical_source,PHYSBENCH-REF-0072,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0252,global_1726,global-20260721,PHYSBENCH-REF-0073,canonical_source,PHYSBENCH-REF-0073,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0253,global_1726,global-20260721,PHYSBENCH-REF-0074,canonical_source,PHYSBENCH-REF-0074,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0254,global_1726,global-20260721,PHYSBENCH-REF-0075,canonical_source,PHYSBENCH-REF-0075,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0255,global_1726,global-20260721,PHYSBENCH-REF-0076,canonical_source,PHYSBENCH-REF-0076,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0256,global_1726,global-20260721,PHYSBENCH-REF-0077,canonical_source,PHYSBENCH-REF-0077,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0257,global_1726,global-20260721,PHYSBENCH-REF-0078,canonical_source,PHYSBENCH-REF-0078,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0258,global_1726,global-20260721,PHYSBENCH-REF-0079,canonical_source,PHYSBENCH-REF-0079,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0259,global_1726,global-20260721,PHYSBENCH-REF-0080,canonical_source,PHYSBENCH-REF-0080,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0260,global_1726,global-20260721,PHYSBENCH-REF-0081,canonical_source,PHYSBENCH-REF-0081,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0261,global_1726,global-20260721,PHYSBENCH-REF-0082,canonical_source,PHYSBENCH-REF-0082,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0262,global_1726,global-20260721,PHYSBENCH-REF-0083,canonical_source,PHYSBENCH-REF-0083,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0263,global_1726,global-20260721,PHYSBENCH-REF-0084,canonical_source,PHYSBENCH-REF-0084,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0264,global_1726,global-20260721,PHYSBENCH-REF-0085,canonical_source,PHYSBENCH-REF-0085,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0265,global_1726,global-20260721,PHYSBENCH-REF-0086,canonical_source,PHYSBENCH-REF-0086,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0266,global_1726,global-20260721,PHYSBENCH-REF-0087,canonical_source,PHYSBENCH-REF-0087,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0267,global_1726,global-20260721,PHYSBENCH-REF-0088,canonical_source,PHYSBENCH-REF-0088,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0268,global_1726,global-20260721,PHYSBENCH-REF-0089,canonical_source,PHYSBENCH-REF-0089,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0269,global_1726,global-20260721,PHYSBENCH-REF-0090,canonical_source,PHYSBENCH-REF-0090,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0270,global_1726,global-20260721,PHYSBENCH-REF-0091,canonical_source,PHYSBENCH-REF-0091,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0271,global_1726,global-20260721,PHYSBENCH-REF-0092,canonical_source,PHYSBENCH-REF-0092,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0272,global_1726,global-20260721,PHYSBENCH-REF-0093,canonical_source,PHYSBENCH-REF-0093,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0273,global_1726,global-20260721,PHYSBENCH-REF-0094,canonical_source,PHYSBENCH-REF-0094,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0274,global_1726,global-20260721,PHYSBENCH-REF-0095,canonical_source,PHYSBENCH-REF-0095,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0275,global_1726,global-20260721,PHYSBENCH-REF-0096,canonical_source,PHYSBENCH-REF-0096,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0276,global_1726,global-20260721,PHYSBENCH-REF-0097,canonical_source,PHYSBENCH-REF-0097,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0277,global_1726,global-20260721,PHYSBENCH-REF-0098,canonical_source,PHYSBENCH-REF-0098,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0278,global_1726,global-20260721,PHYSBENCH-REF-0099,canonical_source,PHYSBENCH-REF-0099,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0279,global_1726,global-20260721,PHYSBENCH-REF-0100,canonical_source,PHYSBENCH-REF-0100,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0280,global_1726,global-20260721,PHYSBENCH-REF-0101,canonical_source,PHYSBENCH-REF-0101,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0281,global_1726,global-20260721,PHYSBENCH-REF-0102,canonical_source,PHYSBENCH-REF-0102,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0282,global_1726,global-20260721,PHYSBENCH-REF-0103,canonical_source,PHYSBENCH-REF-0103,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0283,global_1726,global-20260721,PHYSBENCH-REF-0104,canonical_source,PHYSBENCH-REF-0104,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0284,global_1726,global-20260721,PHYSBENCH-REF-0105,canonical_source,PHYSBENCH-REF-0105,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0285,global_1726,global-20260721,PHYSBENCH-REF-0106,canonical_source,PHYSBENCH-REF-0106,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0286,global_1726,global-20260721,PHYSBENCH-REF-0107,canonical_source,PHYSBENCH-REF-0107,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0287,global_1726,global-20260721,PHYSBENCH-REF-0108,canonical_source,PHYSBENCH-REF-0108,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0288,global_1726,global-20260721,PHYSBENCH-REF-0109,canonical_source,PHYSBENCH-REF-0109,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0289,global_1726,global-20260721,PHYSBENCH-REF-0110,canonical_source,PHYSBENCH-REF-0110,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0290,global_1726,global-20260721,PHYSBENCH-REF-0111,canonical_source,PHYSBENCH-REF-0111,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0291,global_1726,global-20260721,PHYSBENCH-REF-0112,canonical_source,PHYSBENCH-REF-0112,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0292,global_1726,global-20260721,PHYSBENCH-REF-0113,canonical_source,PHYSBENCH-REF-0113,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0293,global_1726,global-20260721,PHYSCONN-REF-001,canonical_source,PHYSCONN-REF-001,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0294,global_1726,global-20260721,PHYSCONN-REF-002,canonical_source,PHYSCONN-REF-002,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0295,global_1726,global-20260721,PHYSCONN-REF-003,canonical_source,PHYSCONN-REF-003,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0296,global_1726,global-20260721,PHYSCONN-REF-004,canonical_source,PHYSCONN-REF-004,frozen global source record,True,source_snapshot,2026-07-21
RAI4-0297,global_1726,global-20260721,PHYSCONN-REF-005,canonical_source,PHYSCONN-REF-005,frozen global source record,True,source_snapshot,2026-07-21
